fips,year,pop_check1,state_abbrev,state_name
31,2002,1280578,NE,NEBRASKA
31,2003,1291199,NE,NEBRASKA
31,2004,1301010,NE,NEBRASKA
31,2005,1312579,NE,NEBRASKA
31,2006,1322595,NE,NEBRASKA
31,2007,1331494,NE,NEBRASKA
31,2008,1342591,NE,NEBRASKA
31,2009,1356140,NE,NEBRASKA
31,2010,1369846,NE,NEBRASKA
31,2011,1380019,NE,NEBRASKA
31,2012,1391097,NE,NEBRASKA
31,2013,1401117,NE,NEBRASKA
31,2014,1412432,NE,NEBRASKA
31,2015,1421281,NE,NEBRASKA
31,2016,1432477,NE,NEBRASKA
31,2017,1440821,NE,NEBRASKA
31,2018,1448931,NE,NEBRASKA
31,2019,1456538,NE,NEBRASKA
31,2020,1462537,NE,NEBRASKA
32,1969,303381,NV,NEVADA
32,1970,323325,NV,NEVADA
32,1971,343584,NV,NEVADA
32,1972,365883,NV,NEVADA
32,1973,385548,NV,NEVADA
32,1974,409050,NV,NEVADA
32,1975,429670,NV,NEVADA
32,1976,454915,NV,NEVADA
32,1977,483093,NV,NEVADA
32,1978,517818,NV,NEVADA
32,1979,555808,NV,NEVADA
32,1980,592346,NV,NEVADA
32,1981,622075,NV,NEVADA
32,1982,649009,NV,NEVADA
32,1983,667401,NV,NEVADA
32,1984,689436,NV,NEVADA
32,1985,711262,NV,NEVADA
32,1986,735945,NV,NEVADA
32,1987,769262,NV,NEVADA
32,1988,807482,NV,NEVADA
32,1989,856729,NV,NEVADA
32,1990,904289,NV,NEVADA
32,1991,971138,NV,NEVADA
32,1992,1013971,NV,NEVADA
32,1993,1056225,NV,NEVADA
32,1994,1122553,NV,NEVADA
32,1995,1185355,NV,NEVADA
32,1996,1247187,NV,NEVADA
32,1997,1320478,NV,NEVADA
32,1998,1383767,NV,NEVADA
32,1999,1441017,NV,NEVADA
32,2000,1502723,NV,NEVADA
32,2001,1563691,NV,NEVADA
32,2002,1620975,NV,NEVADA
32,2003,1679887,NV,NEVADA
32,2004,1754908,NV,NEVADA
32,2005,1820548,NV,NEVADA
32,2006,1888255,NV,NEVADA
32,2007,1947019,NV,NEVADA
32,2008,1991009,NV,NEVADA
32,2009,2018624,NV,NEVADA
32,2010,2039128,NV,NEVADA
32,2011,2055237,NV,NEVADA
32,2012,2089026,NV,NEVADA
32,2013,2120334,NV,NEVADA
32,2014,2158331,NV,NEVADA
32,2015,2200396,NV,NEVADA
32,2016,2243667,NV,NEVADA
32,2017,2289815,NV,NEVADA
32,2018,2341736,NV,NEVADA
32,2019,2396041,NV,NEVADA
32,2020,2440679,NV,NEVADA
33,1969,470808,NH,NEW HAMPSHIRE
33,1970,487176,NH,NEW HAMPSHIRE
33,1971,503743,NH,NEW HAMPSHIRE
33,1972,521459,NH,NEW HAMPSHIRE
33,1973,539985,NH,NEW HAMPSHIRE
33,1974,555145,NH,NEW HAMPSHIRE
33,1975,569238,NH,NEW HAMPSHIRE
33,1976,587917,NH,NEW HAMPSHIRE
33,1977,611427,NH,NEW HAMPSHIRE
33,1978,632967,NH,NEW HAMPSHIRE
33,1979,651825,NH,NEW HAMPSHIRE
33,1980,667239,NH,NEW HAMPSHIRE
33,1981,682948,NH,NEW HAMPSHIRE
33,1982,695790,NH,NEW HAMPSHIRE
33,1983,708774,NH,NEW HAMPSHIRE
33,1984,726866,NH,NEW HAMPSHIRE
33,1985,745046,NH,NEW HAMPSHIRE
33,1986,767675,NH,NEW HAMPSHIRE
33,1987,791751,NH,NEW HAMPSHIRE
33,1988,812306,NH,NEW HAMPSHIRE
33,1989,828623,NH,NEW HAMPSHIRE
33,1990,834930,NH,NEW HAMPSHIRE
33,1991,828802,NH,NEW HAMPSHIRE
33,1992,831470,NH,NEW HAMPSHIRE
33,1993,839049,NH,NEW HAMPSHIRE
33,1994,846998,NH,NEW HAMPSHIRE
33,1995,859315,NH,NEW HAMPSHIRE
33,1996,874558,NH,NEW HAMPSHIRE
33,1997,886591,NH,NEW HAMPSHIRE
33,1998,898648,NH,NEW HAMPSHIRE
33,1999,913591,NH,NEW HAMPSHIRE
33,2000,929530,NH,NEW HAMPSHIRE
33,2001,943640,NH,NEW HAMPSHIRE
33,2002,956346,NH,NEW HAMPSHIRE
33,2003,968428,NH,NEW HAMPSHIRE
33,2004,980878,NH,NEW HAMPSHIRE
33,2005,991089,NH,NEW HAMPSHIRE
33,2006,1003220,NH,NEW HAMPSHIRE
33,2007,1011622,NH,NEW HAMPSHIRE
33,2008,1019877,NH,NEW HAMPSHIRE
33,2009,1025252,NH,NEW HAMPSHIRE
33,2010,1030880,NH,NEW HAMPSHIRE
33,2011,1039174,NH,NEW HAMPSHIRE
33,2012,1048284,NH,NEW HAMPSHIRE
33,2013,1055375,NH,NEW HAMPSHIRE
33,2014,1066317,NH,NEW HAMPSHIRE
33,2015,1072499,NH,NEW HAMPSHIRE
33,2016,1080995,NH,NEW HAMPSHIRE
33,2017,1089892,NH,NEW HAMPSHIRE
33,2018,1097019,NH,NEW HAMPSHIRE
33,2019,1104998,NH,NEW HAMPSHIRE
33,2020,1113141,NH,NEW HAMPSHIRE
34,1969,4717773,NJ,NEW JERSEY
34,1970,4803003,NJ,NEW JERSEY
34,1971,4889722,NJ,NEW JERSEY
34,1972,4965814,NJ,NEW JERSEY
34,1973,5010463,NJ,NEW JERSEY
34,1974,5057693,NJ,NEW JERSEY
34,1975,5110697,NJ,NEW JERSEY
34,1976,5166679,NJ,NEW JERSEY
34,1977,5217656,NJ,NEW JERSEY
34,1978,5278818,NJ,NEW JERSEY
34,1979,5343358,NJ,NEW JERSEY
34,1980,5394005,NJ,NEW JERSEY
34,1981,5463053,NJ,NEW JERSEY
34,1982,5529080,NJ,NEW JERSEY
34,1983,5600568,NJ,NEW JERSEY
34,1984,5667479,NJ,NEW JERSEY
34,1985,5729893,NJ,NEW JERSEY
34,1986,5792984,NJ,NEW JERSEY
34,1987,5845705,NJ,NEW JERSEY
34,1988,5892461,NJ,NEW JERSEY
34,1989,5913034,NJ,NEW JERSEY
34,1990,5944776,NJ,NEW JERSEY
34,1991,5965071,NJ,NEW JERSEY
34,1992,5990400,NJ,NEW JERSEY
34,1993,6020292,NJ,NEW JERSEY
34,1994,6046074,NJ,NEW JERSEY
34,1995,6086055,NJ,NEW JERSEY
34,1996,6133094,NJ,NEW JERSEY
34,1997,6190459,NJ,NEW JERSEY
34,1998,6245338,NJ,NEW JERSEY
34,1999,6292914,NJ,NEW JERSEY
34,2000,6341736,NJ,NEW JERSEY
34,2001,6389833,NJ,NEW JERSEY
34,2002,6436052,NJ,NEW JERSEY
34,2003,6475388,NJ,NEW JERSEY
34,2004,6505510,NJ,NEW JERSEY
34,2005,6530096,NJ,NEW JERSEY
34,2006,6555276,NJ,NEW JERSEY
34,2007,6586862,NJ,NEW JERSEY
34,2008,6634724,NJ,NEW JERSEY
34,2009,6686918,NJ,NEW JERSEY
34,2010,6737746,NJ,NEW JERSEY
34,2011,6780856,NJ,NEW JERSEY
34,2012,6816749,NJ,NEW JERSEY
34,2013,6845977,NJ,NEW JERSEY
34,2014,6868271,NJ,NEW JERSEY
34,2015,6885593,NJ,NEW JERSEY
34,2016,6901215,NJ,NEW JERSEY
34,2017,6923660,NJ,NEW JERSEY
34,2018,6937685,NJ,NEW JERSEY
34,2019,6947683,NJ,NEW JERSEY
34,2020,6947836,NJ,NEW JERSEY
35,1969,591087,NM,NEW MEXICO
35,1970,615955,NM,NEW MEXICO
35,1971,641371,NM,NEW MEXICO
35,1972,665572,NM,NEW MEXICO
35,1973,691640,NM,NEW MEXICO
35,1974,717072,NM,NEW MEXICO
35,1975,747202,NM,NEW MEXICO
35,1976,778207,NM,NEW MEXICO
35,1977,808326,NM,NEW MEXICO
35,1978,835223,NM,NEW MEXICO
35,1979,863609,NM,NEW MEXICO
35,1980,890386,NM,NEW MEXICO
35,1981,911024,NM,NEW MEXICO
35,1982,937753,NM,NEW MEXICO
35,1983,965593,NM,NEW MEXICO
35,1984,983277,NM,NEW MEXICO
35,1985,1000858,NM,NEW MEXICO
35,1986,1020901,NM,NEW MEXICO
35,1987,1033669,NM,NEW MEXICO
35,1988,1042306,NM,NEW MEXICO
35,1989,1055157,NM,NEW MEXICO
35,1990,1068036,NM,NEW MEXICO
35,1991,1093494,NM,NEW MEXICO
35,1992,1122266,NM,NEW MEXICO
35,1993,1148711,NM,NEW MEXICO
35,1994,1184856,NM,NEW MEXICO
35,1995,1215836,NM,NEW MEXICO
35,1996,1244226,NM,NEW MEXICO
35,1997,1260339,NM,NEW MEXICO
35,1998,1280683,NM,NEW MEXICO
35,1999,1296947,NM,NEW MEXICO
35,2000,1313072,NM,NEW MEXICO
35,2001,1328286,NM,NEW MEXICO
35,2002,1352530,NM,NEW MEXICO
35,2003,1376797,NM,NEW MEXICO
35,2004,1402624,NM,NEW MEXICO
35,2005,1429662,NM,NEW MEXICO
35,2006,1457012,NM,NEW MEXICO
35,2007,1481345,NM,NEW MEXICO
35,2008,1499448,NM,NEW MEXICO
35,2009,1521332,NM,NEW MEXICO
35,2010,1546080,NM,NEW MEXICO
35,2011,1563328,NM,NEW MEXICO
35,2012,1574164,NM,NEW MEXICO
35,2013,1583383,NM,NEW MEXICO
35,2014,1586200,NM,NEW MEXICO
35,2015,1590635,NM,NEW MEXICO
35,2016,1597519,NM,NEW MEXICO
35,2017,1603795,NM,NEW MEXICO
35,2018,1611312,NM,NEW MEXICO
35,2019,1622425,NM,NEW MEXICO
35,2020,1633828,NM,NEW MEXICO
36,1969,12299340,NY,NEW YORK
36,1970,12419202,NY,NEW YORK
36,1971,12540733,NY,NEW YORK
36,1972,12616911,NY,NEW YORK
36,1973,12609207,NY,NEW YORK
36,1974,12629939,NY,NEW YORK
36,1975,12704300,NY,NEW YORK
36,1976,12773842,NY,NEW YORK
36,1977,12792654,NY,NEW YORK
36,1978,12804334,NY,NEW YORK
36,1979,12849181,NY,NEW YORK
36,1980,12899512,NY,NEW YORK
36,1981,12997593,NY,NEW YORK
36,1982,13101036,NY,NEW YORK
36,1983,13240817,NY,NEW YORK
36,1984,13338090,NY,NEW YORK
36,1985,13411649,NY,NEW YORK
36,1986,13482111,NY,NEW YORK
36,1987,13541690,NY,NEW YORK
36,1988,13629419,NY,NEW YORK
36,1989,13687527,NY,NEW YORK
36,1990,13739141,NY,NEW YORK
36,1991,13749783,NY,NEW YORK
36,1992,13781114,NY,NEW YORK
36,1993,13836783,NY,NEW YORK
36,1994,13854186,NY,NEW YORK
36,1995,13875685,NY,NEW YORK
36,1996,13920813,NY,NEW YORK
36,1997,13985759,NY,NEW YORK
36,1998,14103766,NY,NEW YORK
36,1999,14210138,NY,NEW YORK
36,2000,14314406,NY,NEW YORK
36,2001,14410413,NY,NEW YORK
36,2002,14485568,NY,NEW YORK
36,2003,14556433,NY,NEW YORK
36,2004,14597502,NY,NEW YORK
36,2005,14618154,NY,NEW YORK
36,2006,14646854,NY,NEW YORK
36,2007,14721386,NY,NEW YORK
36,2008,14840266,NY,NEW YORK
36,2009,14964140,NY,NEW YORK
36,2010,15080135,NY,NEW YORK
36,2011,15203551,NY,NEW YORK
36,2012,15308682,NY,NEW YORK
36,2013,15389001,NY,NEW YORK
36,2014,15446010,NY,NEW YORK
36,2015,15474398,NY,NEW YORK
36,2016,15484821,NY,NEW YORK
36,2017,15479237,NY,NEW YORK
36,2018,15469684,NY,NEW YORK
36,2019,15431237,NY,NEW YORK
36,2020,15348422,NY,NEW YORK
37,1969,3257498,NC,NORTH CAROLINA
37,1970,3342680,NC,NORTH CAROLINA
37,1971,3428309,NC,NORTH CAROLINA
37,1972,3522494,NC,NORTH CAROLINA
37,1973,3613687,NC,NORTH CAROLINA
37,1974,3704152,NC,NORTH CAROLINA
37,1975,3791837,NC,NORTH CAROLINA
37,1976,3873518,NC,NORTH CAROLINA
37,1977,3966116,NC,NORTH CAROLINA
37,1978,4055722,NC,NORTH CAROLINA
37,1979,4140134,NC,NORTH CAROLINA
37,1980,4244440,NC,NORTH CAROLINA
37,1981,4329190,NC,NORTH CAROLINA
37,1982,4409052,NC,NORTH CAROLINA
37,1983,4480768,NC,NORTH CAROLINA
37,1984,4575259,NC,NORTH CAROLINA
37,1985,4663003,NC,NORTH CAROLINA
37,1986,4727273,NC,NORTH CAROLINA
37,1987,4807329,NC,NORTH CAROLINA
37,1988,4878925,NC,NORTH CAROLINA
37,1989,4960264,NC,NORTH CAROLINA
37,1990,5038212,NC,NORTH CAROLINA
37,1991,5143886,NC,NORTH CAROLINA
37,1992,5223070,NC,NORTH CAROLINA
37,1993,5332551,NC,NORTH CAROLINA
37,1994,5436644,NC,NORTH CAROLINA
37,1995,5559524,NC,NORTH CAROLINA
37,1996,5679164,NC,NORTH CAROLINA
37,1997,5795204,NC,NORTH CAROLINA
37,1998,5914367,NC,NORTH CAROLINA
37,1999,6017220,NC,NORTH CAROLINA
37,2000,6113988,NC,NORTH CAROLINA
37,2001,6206340,NC,NORTH CAROLINA
37,2002,6291750,NC,NORTH CAROLINA
37,2003,6361663,NC,NORTH CAROLINA
37,2004,6467987,NC,NORTH CAROLINA
37,2005,6582922,NC,NORTH CAROLINA
37,2006,6750877,NC,NORTH CAROLINA
37,2007,6898869,NC,NORTH CAROLINA
37,2008,7057348,NC,NORTH CAROLINA
37,2009,7176611,NC,NORTH CAROLINA
37,2010,7293118,NC,NORTH CAROLINA
37,2011,7377031,NC,NORTH CAROLINA
37,2012,7471022,NC,NORTH CAROLINA
37,2013,7565192,NC,NORTH CAROLINA
37,2014,7652739,NC,NORTH CAROLINA
37,2015,7748812,NC,NORTH CAROLINA
37,2016,7865840,NC,NORTH CAROLINA
37,2017,7972827,NC,NORTH CAROLINA
37,2018,8086829,NC,NORTH CAROLINA
37,2019,8196830,NC,NORTH CAROLINA
37,2020,8294423,NC,NORTH CAROLINA
38,1969,384737,ND,NORTH DAKOTA
38,1970,393201,ND,NORTH DAKOTA
38,1971,402050,ND,NORTH DAKOTA
38,1972,410031,ND,NORTH DAKOTA
38,1973,416630,ND,NORTH DAKOTA
38,1974,422898,ND,NORTH DAKOTA
38,1975,431093,ND,NORTH DAKOTA
38,1976,440666,ND,NORTH DAKOTA
38,1977,447870,ND,NORTH DAKOTA
38,1978,453312,ND,NORTH DAKOTA
38,1979,458474,ND,NORTH DAKOTA
38,1980,463585,ND,NORTH DAKOTA
38,1981,469470,ND,NORTH DAKOTA
38,1982,478288,ND,NORTH DAKOTA
38,1983,484476,ND,NORTH DAKOTA
38,1984,487072,ND,NORTH DAKOTA
38,1985,484642,ND,NORTH DAKOTA
38,1986,479653,ND,NORTH DAKOTA
38,1987,474107,ND,NORTH DAKOTA
38,1988,472243,ND,NORTH DAKOTA
38,1989,467266,ND,NORTH DAKOTA
38,1990,466765,ND,NORTH DAKOTA
38,1991,464023,ND,NORTH DAKOTA
38,1992,466171,ND,NORTH DAKOTA
38,1993,469048,ND,NORTH DAKOTA
38,1994,472644,ND,NORTH DAKOTA
38,1995,476686,ND,NORTH DAKOTA
38,1996,481125,ND,NORTH DAKOTA
38,1997,482241,ND,NORTH DAKOTA
38,1998,482084,ND,NORTH DAKOTA
38,1999,481203,ND,NORTH DAKOTA
38,2000,481546,ND,NORTH DAKOTA
38,2001,482949,ND,NORTH DAKOTA
38,2002,485071,ND,NORTH DAKOTA
38,2003,488411,ND,NORTH DAKOTA
38,2004,495577,ND,NORTH DAKOTA
38,2005,497970,ND,NORTH DAKOTA
38,2006,502091,ND,NORTH DAKOTA
38,2007,505559,ND,NORTH DAKOTA
38,2008,510107,ND,NORTH DAKOTA
38,2009,516294,ND,NORTH DAKOTA
38,2010,524329,ND,NORTH DAKOTA
38,2011,532742,ND,NORTH DAKOTA
38,2012,544834,ND,NORTH DAKOTA
38,2013,559598,ND,NORTH DAKOTA
38,2014,569986,ND,NORTH DAKOTA
38,2015,581151,ND,NORTH DAKOTA
38,2016,580427,ND,NORTH DAKOTA
38,2017,580106,ND,NORTH DAKOTA
38,2018,581538,ND,NORTH DAKOTA
38,2019,583140,ND,NORTH DAKOTA
38,2020,583680,ND,NORTH DAKOTA
39,1969,6846128,OH,OHIO
39,1970,6933278,OH,OHIO
39,1971,7023209,OH,OHIO
39,1972,7096661,OH,OHIO
39,1973,7181226,OH,OHIO
39,1974,7252924,OH,OHIO
39,1975,7332094,OH,OHIO
39,1976,7400593,OH,OHIO
39,1977,7487092,OH,OHIO
39,1978,7575391,OH,OHIO
39,1979,7652384,OH,OHIO
39,1980,7719867,OH,OHIO
39,1981,7762902,OH,OHIO
39,1982,7788046,OH,OHIO
39,1983,7808254,OH,OHIO
39,1984,7832362,OH,OHIO
39,1985,7855918,OH,OHIO
39,1986,7880389,OH,OHIO
39,1987,7928210,OH,OHIO
39,1988,7978101,OH,OHIO
39,1989,8016620,OH,OHIO
39,1990,8085671,OH,OHIO
39,1991,8138803,OH,OHIO
39,1992,8190075,OH,OHIO
39,1993,8245355,OH,OHIO
39,1994,8277057,OH,OHIO
39,1995,8322821,OH,OHIO
39,1996,8359384,OH,OHIO
39,1997,8379982,OH,OHIO
39,1998,8415281,OH,OHIO
39,1999,8442184,OH,OHIO
39,2000,8476958,OH,OHIO
39,2001,8509281,OH,OHIO
39,2002,8542215,OH,OHIO
39,2003,8585215,OH,OHIO
39,2004,8616183,OH,OHIO
39,2005,8643526,OH,OHIO
39,2006,8676385,OH,OHIO
39,2007,8710121,OH,OHIO
39,2008,8746423,OH,OHIO
39,2009,8780845,OH,OHIO
39,2010,8816270,OH,OHIO
39,2011,8851127,OH,OHIO
39,2012,8881842,OH,OHIO
39,2013,8925091,OH,OHIO
39,2014,8963027,OH,OHIO
39,2015,8990212,OH,OHIO
39,2016,9020824,OH,OHIO
39,2017,9056569,OH,OHIO
39,2018,9085308,OH,OHIO
39,2019,9115104,OH,OHIO
39,2020,9124576,OH,OHIO
40,1969,1692130,OK,OKLAHOMA
40,1970,1731160,OK,OKLAHOMA
40,1971,1771081,OK,OKLAHOMA
40,1972,1810220,OK,OKLAHOMA
40,1973,1848053,OK,OKLAHOMA
40,1974,1887656,OK,OKLAHOMA
40,1975,1928859,OK,OKLAHOMA
40,1976,1981689,OK,OKLAHOMA
40,1977,2025062,OK,OKLAHOMA
40,1978,2070257,OK,OKLAHOMA
40,1979,2123672,OK,OKLAHOMA
40,1980,2183619,OK,OKLAHOMA
40,1981,2233932,OK,OKLAHOMA
40,1982,2325630,OK,OKLAHOMA
40,1983,2382675,OK,OKLAHOMA
40,1984,2379041,OK,OKLAHOMA
40,1985,2366742,OK,OKLAHOMA
40,1986,2356539,OK,OKLAHOMA
40,1987,2324716,OK,OKLAHOMA
40,1988,2301764,OK,OKLAHOMA
40,1989,2303483,OK,OKLAHOMA
40,1990,2307110,OK,OKLAHOMA
40,1991,2325801,OK,OKLAHOMA
40,1992,2357969,OK,OKLAHOMA
40,1993,2382148,OK,OKLAHOMA
40,1994,2403137,OK,OKLAHOMA
40,1995,2424541,OK,OKLAHOMA
40,1996,2453036,OK,OKLAHOMA
40,1997,2479082,OK,OKLAHOMA
40,1998,2506693,OK,OKLAHOMA
40,1999,2541469,OK,OKLAHOMA
40,2000,2562518,OK,OKLAHOMA
40,2001,2581882,OK,OKLAHOMA
40,2002,2604119,OK,OKLAHOMA
40,2003,2620933,OK,OKLAHOMA
40,2004,2643627,OK,OKLAHOMA
40,2005,2663281,OK,OKLAHOMA
40,2006,2699329,OK,OKLAHOMA
40,2007,2730021,OK,OKLAHOMA
40,2008,2758359,OK,OKLAHOMA
40,2009,2794861,OK,OKLAHOMA
40,2010,2828389,OK,OKLAHOMA
40,2011,2852425,OK,OKLAHOMA
40,2012,2878225,OK,OKLAHOMA
40,2013,2904395,OK,OKLAHOMA
40,2014,2923874,OK,OKLAHOMA
40,2015,2948683,OK,OKLAHOMA
40,2016,2965187,OK,OKLAHOMA
40,2017,2974460,OK,OKLAHOMA
40,2018,2987492,OK,OKLAHOMA
40,2019,3006753,OK,OKLAHOMA
40,2020,3027263,OK,OKLAHOMA
41,1969,1361497,OR,OREGON
41,1970,1403142,OR,OREGON
41,1971,1445827,OR,OREGON
41,1972,1490975,OR,OREGON
41,1973,1535550,OR,OREGON
41,1974,1579950,OR,OREGON
41,1975,1625958,OR,OREGON
41,1976,1674830,OR,OREGON
41,1977,1736618,OR,OREGON
41,1978,1799287,OR,OREGON
41,1979,1861807,OR,OREGON
41,1980,1917818,OR,OREGON
41,1981,1942420,OR,OREGON
41,1982,1948387,OR,OREGON
41,1983,1946498,OR,OREGON
41,1984,1961992,OR,OREGON
41,1985,1970811,OR,OREGON
41,1986,1984618,OR,OREGON
41,1987,2003856,OR,OREGON
41,1988,2041684,OR,OREGON
41,1989,2078973,OR,OREGON
41,1990,2117939,OR,OREGON
41,1991,2176065,OR,OREGON
41,1992,2221564,OR,OREGON
41,1993,2281394,OR,OREGON
41,1994,2327829,OR,OREGON
41,1995,2377857,OR,OREGON
41,1996,2431009,OR,OREGON
41,1997,2474308,OR,OREGON
41,1998,2514521,OR,OREGON
41,1999,2550457,OR,OREGON
41,2000,2582197,OR,OREGON
41,2001,2619274,OR,OREGON
41,2002,2662691,OR,OREGON
41,2003,2697125,OR,OREGON
41,2004,2722677,OR,OREGON
41,2005,2763879,OR,OREGON
41,2006,2813880,OR,OREGON
41,2007,2860256,OR,OREGON
41,2008,2903084,OR,OREGON
41,2009,2942406,OR,OREGON
41,2010,2971558,OR,OREGON
41,2011,3007857,OR,OREGON
41,2012,3038820,OR,OREGON
41,2013,3065969,OR,OREGON
41,2014,3104968,OR,OREGON
41,2015,3154693,OR,OREGON
41,2016,3222280,OR,OREGON
41,2017,3274381,OR,OREGON
41,2018,3314659,OR,OREGON
41,2019,3351301,OR,OREGON
41,2020,3380729,OR,OREGON
42,1969,7873270,PA,PENNSYLVANIA
42,1970,7967824,PA,PENNSYLVANIA
42,1971,8065690,PA,PENNSYLVANIA
42,1972,8149291,PA,PENNSYLVANIA
42,1973,8213533,PA,PENNSYLVANIA
42,1974,8278024,PA,PENNSYLVANIA
42,1975,8383055,PA,PENNSYLVANIA
42,1976,8458765,PA,PENNSYLVANIA
42,1977,8535286,PA,PENNSYLVANIA
42,1978,8602509,PA,PENNSYLVANIA
42,1979,8690231,PA,PENNSYLVANIA
42,1980,8761620,PA,PENNSYLVANIA
42,1981,8815159,PA,PENNSYLVANIA
42,1982,8861942,PA,PENNSYLVANIA
42,1983,8898737,PA,PENNSYLVANIA
42,1984,8918758,PA,PENNSYLVANIA
42,1985,8912816,PA,PENNSYLVANIA
42,1986,8938379,PA,PENNSYLVANIA
42,1987,8981691,PA,PENNSYLVANIA
42,1988,9028339,PA,PENNSYLVANIA
42,1989,9059356,PA,PENNSYLVANIA
42,1990,9104131,PA,PENNSYLVANIA
42,1991,9152105,PA,PENNSYLVANIA
42,1992,9176437,PA,PENNSYLVANIA
42,1993,9212373,PA,PENNSYLVANIA
42,1994,9233199,PA,PENNSYLVANIA
42,1995,9256872,PA,PENNSYLVANIA
42,1996,9283053,PA,PENNSYLVANIA
42,1997,9285574,PA,PENNSYLVANIA
42,1998,9305387,PA,PENNSYLVANIA
42,1999,9333612,PA,PENNSYLVANIA
42,2000,9365323,PA,PENNSYLVANIA
42,2001,9393134,PA,PENNSYLVANIA
42,2002,9436096,PA,PENNSYLVANIA
42,2003,9491388,PA,PENNSYLVANIA
42,2004,9537597,PA,PENNSYLVANIA
42,2005,9590197,PA,PENNSYLVANIA
42,2006,9660031,PA,PENNSYLVANIA
42,2007,9724363,PA,PENNSYLVANIA
42,2008,9791281,PA,PENNSYLVANIA
42,2009,9861929,PA,PENNSYLVANIA
42,2010,9924925,PA,PENNSYLVANIA
42,2011,9983032,PA,PENNSYLVANIA
42,2012,10028672,PA,PENNSYLVANIA
42,2013,10060988,PA,PENNSYLVANIA
42,2014,10088516,PA,PENNSYLVANIA
42,2015,10099448,PA,PENNSYLVANIA
42,2016,10112196,PA,PENNSYLVANIA
42,2017,10129130,PA,PENNSYLVANIA
42,2018,10156049,PA,PENNSYLVANIA
42,2019,10163064,PA,PENNSYLVANIA
42,2020,10162497,PA,PENNSYLVANIA
44,1969,639898,RI,RHODE ISLAND
44,1970,651101,RI,RHODE ISLAND
44,1971,662511,RI,RHODE ISLAND
44,1972,675797,RI,RHODE ISLAND
44,1973,682669,RI,RHODE ISLAND
44,1974,671249,RI,RHODE ISLAND
44,1975,670873,RI,RHODE ISLAND
44,1976,680717,RI,RHODE ISLAND
44,1977,690855,RI,RHODE ISLAND
44,1978,699223,RI,RHODE ISLAND
44,1979,706102,RI,RHODE ISLAND
44,1980,707517,RI,RHODE ISLAND
44,1981,717353,RI,RHODE ISLAND
44,1982,723555,RI,RHODE ISLAND
44,1983,729144,RI,RHODE ISLAND
44,1984,737160,RI,RHODE ISLAND
44,1985,744970,RI,RHODE ISLAND
44,1986,752740,RI,RHODE ISLAND
44,1987,763300,RI,RHODE ISLAND
44,1988,770099,RI,RHODE ISLAND
44,1989,774646,RI,RHODE ISLAND
44,1990,780072,RI,RHODE ISLAND
44,1991,781201,RI,RHODE ISLAND
44,1992,779951,RI,RHODE ISLAND
44,1993,777894,RI,RHODE ISLAND
44,1994,776860,RI,RHODE ISLAND
44,1995,776449,RI,RHODE ISLAND
44,1996,780324,RI,RHODE ISLAND
44,1997,783274,RI,RHODE ISLAND
44,1998,789395,RI,RHODE ISLAND
44,1999,793388,RI,RHODE ISLAND
44,2000,802203,RI,RHODE ISLAND
44,2001,808846,RI,RHODE ISLAND
44,2002,817305,RI,RHODE ISLAND
44,2003,823267,RI,RHODE ISLAND
44,2004,828351,RI,RHODE ISLAND
44,2005,825984,RI,RHODE ISLAND
44,2006,825748,RI,RHODE ISLAND
44,2007,823660,RI,RHODE ISLAND
44,2008,825205,RI,RHODE ISLAND
44,2009,827744,RI,RHODE ISLAND
44,2010,830501,RI,RHODE ISLAND
44,2011,833282,RI,RHODE ISLAND
44,2012,837360,RI,RHODE ISLAND
44,2013,840699,RI,RHODE ISLAND
44,2014,844036,RI,RHODE ISLAND
44,2015,846199,RI,RHODE ISLAND
44,2016,848635,RI,RHODE ISLAND
44,2017,849612,RI,RHODE ISLAND
44,2018,853279,RI,RHODE ISLAND
44,2019,854235,RI,RHODE ISLAND
44,2020,855276,RI,RHODE ISLAND
45,1969,1595948,SC,SOUTH CAROLINA
45,1970,1646450,SC,SOUTH CAROLINA
45,1971,1697210,SC,SOUTH CAROLINA
45,1972,1751188,SC,SOUTH CAROLINA
45,1973,1806763,SC,SOUTH CAROLINA
45,1974,1871972,SC,SOUTH CAROLINA
45,1975,1929626,SC,SOUTH CAROLINA
45,1976,1979754,SC,SOUTH CAROLINA
45,1977,2034078,SC,SOUTH CAROLINA
45,1978,2090261,SC,SOUTH CAROLINA
45,1979,2143022,SC,SOUTH CAROLINA
45,1980,2192701,SC,SOUTH CAROLINA
45,1981,2247498,SC,SOUTH CAROLINA
45,1982,2285492,SC,SOUTH CAROLINA
45,1983,2317892,SC,SOUTH CAROLINA
45,1984,2358012,SC,SOUTH CAROLINA
45,1985,2389923,SC,SOUTH CAROLINA
45,1986,2425990,SC,SOUTH CAROLINA
45,1987,2463137,SC,SOUTH CAROLINA
45,1988,2492018,SC,SOUTH CAROLINA
45,1989,2534034,SC,SOUTH CAROLINA
45,1990,2580114,SC,SOUTH CAROLINA
45,1991,2634282,SC,SOUTH CAROLINA
45,1992,2672596,SC,SOUTH CAROLINA
45,1993,2706363,SC,SOUTH CAROLINA
45,1994,2735631,SC,SOUTH CAROLINA
45,1995,2772698,SC,SOUTH CAROLINA
45,1996,2808624,SC,SOUTH CAROLINA
45,1997,2858015,SC,SOUTH CAROLINA
45,1998,2912864,SC,SOUTH CAROLINA
